-0.294900,-0.009996,-0.553100,0.004972,0.349600,-0.936900
0.112800,0.046260,0.085310,0.000000,-1.000000,0.000000
-0.079630,0.047150,-0.470500,0.000000,1.000000,0.000000
0.099400,-0.570600,-0.321600,-0.000170,0.536100,-0.844100
0.322900,0.573500,0.334900,0.149600,-0.453900,0.878400
-0.382000,0.039350,-0.223500,0.788400,-0.615100,0.000000
-0.065270,-0.008735,0.200100,0.000024,-0.477300,-0.878700
0.335400,-0.569900,-0.311800,0.000000,0.867500,0.497500
0.111300,-0.576300,0.251300,0.000000,-0.315200,-0.949000
-0.435100,-0.494300,0.229600,-0.991800,-0.030130,-0.124300
0.319000,0.046260,-0.013270,0.000000,-1.000000,0.000000
-0.408500,-0.073360,-0.022420,0.988800,-0.077640,0.127800
0.121800,0.046260,-0.201500,0.000000,-1.000000,0.000000
0.336900,-0.557400,0.259000,0.000000,0.959900,-0.280400
0.180100,0.047150,-0.416500,0.000000,1.000000,0.000000
0.327600,-0.002709,-0.539600,0.228700,0.469800,-0.852600
0.027710,0.047150,-0.291100,0.000000,1.000000,0.000000
0.236800,0.045640,0.172600,0.000000,0.778100,0.628200
0.130800,0.001789,-0.544600,0.004978,0.469600,-0.882900
-0.366600,0.047150,-0.004294,0.000000,1.000000,0.000000
0.039970,0.005201,0.194300,-0.011610,0.470800,0.882200
-0.420400,-0.250800,-0.144100,-0.006365,0.487900,-0.872900
-0.254600,0.046260,0.148000,0.000000,-1.000000,0.000000
-0.330700,0.047150,-0.362800,0.000000,1.000000,0.000000
0.332400,0.047150,0.089800,0.000000,1.000000,0.000000
-0.173900,0.046260,-0.313500,0.000000,-1.000000,0.000000
0.408300,-0.010430,-0.162600,-0.859600,-0.510900,-0.000003
0.202600,0.745700,0.430300,0.046440,-0.252500,0.966500
0.175600,0.626200,0.372300,-0.020560,0.488500,-0.872300
0.023430,0.736600,0.439100,0.096750,-0.348700,0.932200
0.409100,-0.701000,-0.393500,-0.924200,0.187800,-0.332700
0.404000,-0.000340,-0.364300,0.883000,0.469400,0.000149
-0.415900,-0.700200,0.279900,0.004689,-0.247600,-0.968900
-0.379900,0.041610,0.095280,0.710800,-0.692000,-0.126200
0.238300,0.047150,-0.152200,0.000000,1.000000,0.000000
-0.400900,0.613300,0.348400,0.362300,0.472300,-0.803600
0.375200,0.695200,0.390100,-0.089960,0.401700,-0.911400
-0.435400,-0.033040,0.125600,-1.000000,0.000221,0.002694
0.310100,0.771100,0.433500,-0.063950,0.450200,-0.890600
-0.263600,0.046260,-0.483800,0.000000,-1.000000,0.000000
-0.344200,-0.576100,0.271200,0.000000,-0.823700,0.567000
-0.070860,-0.010150,-0.551100,-0.004733,-0.510000,0.860200
0.422000,0.019410,0.006992,0.006216,0.488000,-0.872800
-0.120300,0.750000,0.436900,0.060910,0.444800,-0.893600
-0.061900,0.047150,0.013630,0.000000,1.000000,0.000000
0.332400,0.047150,-0.461300,-0.000016,1.000000,0.000008
-0.205300,0.047150,-0.040140,0.000000,1.000000,0.000000
0.426800,-0.538300,-0.304800,0.017710,0.482400,-0.875800
0.345800,0.047150,-0.300000,0.000000,1.000000,0.000000
-0.093330,0.605900,0.368300,0.020560,-0.534000,0.845300
0.435800,-0.145100,-0.075990,0.999800,-0.001445,0.020480
0.233800,0.046260,-0.044640,0.000000,-1.000000,0.000000
-0.389000,-0.568200,-0.314800,0.000000,0.916700,0.399600
0.117300,0.046260,-0.004308,0.000000,-1.000000,0.000000
-0.407500,0.769500,0.428300,-0.865200,0.461500,0.196200
-0.434600,-0.719800,-0.379300,-0.308200,-0.510500,0.802700
-0.214300,0.612000,0.375700,0.020490,-0.488000,0.872600
-0.052960,0.046260,-0.255200,0.000000,-1.000000,0.000000
0.063540,0.046260,-0.102900,0.000000,-1.000000,0.000000
-0.207500,0.735600,0.430400,-0.075680,-0.165700,0.983300
-0.434700,0.092760,0.048570,-0.637500,0.347700,-0.687600
-0.294900,0.046260,-0.053600,0.000000,-1.000000,0.000000
-0.412000,-0.430200,-0.217900,0.075400,-0.513000,0.855100
0.400800,0.005560,-0.075990,0.882900,0.469500,0.000000
0.417500,-0.091880,0.150500,-0.023850,0.247700,0.968500
-0.124600,0.045470,0.166500,0.000012,-0.959200,-0.282800
-0.057420,0.047150,-0.125300,0.000000,1.000000,0.000000
-0.405700,-0.004480,-0.412100,0.883300,-0.468800,0.000000
-0.165000,0.047150,-0.134200,0.000000,1.000000,0.000000
0.103900,0.047150,-0.474800,0.000000,1.000000,0.000000
0.363800,0.046260,-0.205900,0.000201,-1.000000,0.000000
-0.160500,0.047150,-0.488200,0.000000,1.000000,0.000000
0.435600,-0.718400,0.287800,0.954600,-0.040290,-0.295000
0.411200,0.553100,0.332500,-0.105000,-0.511900,0.852600
0.412200,-0.414800,0.206200,-0.301900,-0.268800,-0.914700
-0.409800,0.468100,0.258100,0.581100,0.358400,-0.730700
-0.263500,0.800800,0.444100,0.000000,0.486900,-0.873500
0.409200,-0.252100,0.167000,-0.954400,-0.078220,-0.288100
0.233800,0.046260,-0.318000,0.000000,-1.000000,0.000000
-0.454900,0.048500,0.122000,0.627200,0.507100,0.591200
-0.308500,0.047150,-0.183500,0.000000,1.000000,0.000000
-0.218700,0.047150,-0.219400,0.000000,1.000000,0.000000
-0.260900,-0.010810,0.201300,-0.000002,-0.528200,-0.849100
-0.343800,0.656600,0.384400,-0.226600,-0.339300,0.913000
0.417600,0.156300,0.110000,0.069570,-0.487600,0.870300
0.256200,0.046260,-0.447900,0.000000,-1.000000,0.000000
0.430900,-0.565500,0.245100,0.110500,-0.228000,-0.967400
-0.017110,0.046260,-0.416500,0.000000,-1.000000,0.000000
0.386800,0.012990,0.145000,0.760300,0.465100,0.453400
0.408600,0.289600,0.179400,-0.999600,-0.012470,0.024430
-0.254600,0.046260,-0.353800,0.000000,-1.000000,0.000000
-0.124600,0.046260,-0.407600,0.000000,-1.000000,0.000000
0.189000,0.046260,-0.237300,0.000000,-1.000000,0.000000
0.105400,0.043160,0.173500,0.000000,0.526700,0.850000
0.435600,0.424400,0.256000,0.982000,-0.091280,0.165100
0.130700,0.764600,0.440100,-0.007876,0.061510,-0.998100
0.256200,0.610500,0.363800,0.021950,-0.487100,0.873100
0.447200,-0.050940,0.040500,-0.998800,0.044380,-0.022170
0.014300,0.597800,0.360200,-0.020570,0.488500,-0.872300
0.021730,0.824500,0.477500,-0.000305,0.866700,0.498900
-0.370500,-0.009488,-0.523500,0.614200,-0.494600,0.614900
-0.353800,0.540400,0.325000,0.300400,0.269300,-0.915000
0.426600,-0.410300,-0.205900,-0.003356,-0.487700,0.873000
0.166600,0.046260,0.134600,0.000000,-1.000000,0.000000
0.332500,0.636900,0.368900,0.103200,-0.435400,0.894300
-0.075400,0.692300,0.416600,0.038130,-0.573300,0.818500
-0.193000,0.047150,0.031200,-0.000007,1.000000,0.000014
-0.119800,0.811100,0.476900,0.000000,-0.447900,0.894100
0.435200,0.060520,0.106800,0.944700,0.067730,0.320800
-0.245600,0.545200,0.336900,-0.020430,0.488200,-0.872500
-0.435400,-0.185500,0.170000,-0.996800,0.009330,0.079830
-0.409800,0.226400,0.123200,0.663000,0.327400,-0.673200
0.059490,0.647500,0.387000,-0.020650,0.488400,-0.872400
0.085960,0.047150,-0.331400,0.000000,1.000000,0.000000
-0.333000,0.754100,0.425400,-0.069310,-0.356200,0.931900
0.175600,0.827200,0.458600,0.000000,0.493400,-0.869800
0.430900,-0.279500,-0.159900,0.065020,0.471800,-0.879300
-0.405700,-0.004456,-0.035660,0.912300,-0.409300,0.012330
-0.344200,0.046260,-0.282100,0.000000,-1.000000,0.000000
-0.308400,0.046260,-0.430000,0.000000,-1.000000,0.000000
-0.435400,-0.320000,0.205500,-0.996000,0.011400,0.088530
0.256500,-0.009834,-0.549900,0.004710,0.380900,-0.924600
-0.043990,0.046260,-0.053600,0.000000,-1.000000,0.000000
-0.404000,0.000548,-0.170100,-0.882400,0.470600,0.000000
-0.326300,0.046260,-0.116300,0.000000,-1.000000,0.000000
0.036620,0.536600,0.326800,0.020800,-0.450500,0.892500
0.363800,0.047150,-0.394100,-0.000011,1.000000,0.000000
-0.232200,0.017920,-0.538100,0.004902,0.469700,-0.882800
0.206600,0.682000,0.403800,0.102300,-0.353600,0.929800
0.041160,0.047150,0.045000,0.000000,1.000000,0.000000
-0.435400,0.334400,0.197300,-0.999900,-0.004948,0.008893
-0.312800,0.046260,0.103200,0.000000,-1.000000,0.000000
-0.093270,-0.576400,-0.325000,0.000000,0.499900,-0.866100
0.266300,-0.011680,0.202000,0.000005,-0.782700,-0.622400
-0.227400,0.671300,0.407100,-0.130000,-0.331000,0.934600
-0.227700,-0.570500,-0.321600,0.000000,0.536400,-0.844000
-0.129100,0.046260,0.009134,0.000000,-1.000000,0.000000
-0.106700,0.536400,0.329300,-0.005351,0.201100,-0.979600
0.193500,0.046260,0.009134,0.000000,-1.000000,0.000000
-0.196200,0.047150,0.115300,0.000008,1.000000,-0.000004
0.397900,0.009128,0.068510,-0.882900,-0.469600,-0.000000
0.296600,0.047150,-0.183500,0.000000,1.000000,0.000000
-0.115700,0.046260,-0.282100,0.000000,-1.000000,0.000000
0.301000,0.046260,0.157000,0.000007,-1.000000,0.000287
-0.409600,-0.545700,0.266200,0.759200,0.180800,0.625200
0.130800,0.539300,0.324700,-0.020770,0.419200,-0.907600
0.050100,0.046260,0.130100,0.000000,-1.000000,0.000000
0.009775,0.046260,-0.353800,0.000000,-1.000000,0.000000
0.338600,0.811500,0.475800,0.488500,0.382400,0.784300
-0.043610,0.046810,0.169300,0.000000,0.957000,0.290000
-0.185900,-0.580600,0.253400,0.000000,-0.848500,-0.529200
0.292100,0.046840,-0.518100,0.003987,0.930700,-0.365700
0.068030,0.046260,-0.237300,0.000000,-1.000000,0.000000
0.166400,0.047150,-0.489600,0.000003,1.000000,0.000004
-0.079830,0.047150,-0.188000,0.000000,1.000000,0.000000
0.166600,0.047150,-0.152200,0.000000,1.000000,0.000000
-0.084320,0.046260,0.116700,0.000000,-1.000000,0.000000
0.435500,0.675400,0.398500,0.894300,-0.184200,0.407900
0.036670,0.047150,-0.470300,0.000000,1.000000,0.000000
0.292100,0.047150,-0.075990,0.000000,1.000000,0.000000
0.269700,0.536500,0.320300,-0.012850,0.266600,-0.963700
0.368200,0.047150,0.027070,-0.000023,1.000000,0.000000
-0.106700,0.037710,-0.526800,0.004985,0.469600,-0.882900
-0.030540,0.047150,-0.515100,-0.000121,0.999700,-0.024730
0.000814,0.046260,-0.098410,0.000000,-1.000000,0.000000
0.162200,-0.584500,-0.304800,-0.000018,-0.499700,0.866200
-0.066390,-0.563000,0.247600,0.000011,0.093250,-0.995600
0.121800,0.046260,-0.394100,0.000000,-1.000000,0.000000
-0.048630,0.744000,0.438800,0.028300,0.252600,-0.967200
0.041290,-0.577200,-0.301600,-0.016380,0.243000,0.969900
-0.405700,-0.004480,-0.259700,0.883300,-0.468800,0.000000
-0.272800,0.629400,0.382900,0.143800,0.374900,-0.915800
0.190500,-0.011100,-0.550600,0.005043,-0.332200,-0.943200
-0.375900,0.717000,0.402800,0.102500,0.471200,-0.876100
0.171100,0.047150,0.067400,0.000000,1.000000,0.000000
0.054580,-0.571200,0.272100,0.003219,0.211700,0.977300
-0.371000,0.046270,-0.407600,0.156600,-0.987700,0.000000
-0.435100,-0.113800,-0.065870,-0.866800,0.247600,-0.432800
0.274100,-0.579500,-0.301900,-0.000921,-0.364600,0.931200
0.233800,0.046260,-0.389700,0.000000,-1.000000,0.000000
-0.314400,0.038380,-0.523800,-0.229000,0.469600,-0.852700
0.072520,0.778000,0.440300,0.000000,0.012940,-0.999900
0.171100,-0.559700,0.251700,0.000000,0.941500,-0.337000
-0.434800,-0.434700,0.212800,-0.900200,-0.115300,-0.420000
0.068030,0.046260,-0.174600,0.000000,-1.000000,0.000000
0.377200,0.607100,0.345000,0.149600,-0.483000,0.862700
0.370300,0.018910,-0.499300,0.644400,0.442500,-0.623600
-0.396200,0.015280,0.040500,-0.882900,0.469500,0.000000
-0.390200,-0.001887,0.144300,0.759900,-0.492100,-0.424900
0.389200,-0.588300,-0.322900,0.000000,-0.866100,-0.499900
0.186500,0.047150,-0.356300,-0.000017,1.000000,0.000024
-0.448400,-0.046350,0.020410,-0.312900,-0.804100,0.505500
-0.371100,0.047150,-0.161100,0.009672,1.000000,0.000000
-0.188500,0.045310,0.171900,-0.000049,0.753800,0.657100
0.085940,0.034320,-0.527500,0.004947,0.469600,-0.882900
0.287900,0.047150,0.044930,0.000008,1.000000,-0.000004
-0.147500,0.590000,0.361500,-0.000932,-0.394600,0.918800
0.309800,0.717900,0.408700,0.082440,-0.474700,0.876300
-0.026070,0.046260,-0.309000,0.000000,-1.000000,0.000000
0.215900,0.047150,-0.098390,0.000000,1.000000,0.000000
-0.411900,-0.306600,-0.148400,0.144200,-0.498000,0.855100
0.417500,0.732100,0.405400,0.008166,0.490100,-0.871600
-0.350800,0.042410,0.151300,0.546600,-0.676400,-0.493700
0.274100,0.046260,0.107700,0.000000,-1.000000,0.000000
-0.014840,-0.009180,-0.551200,0.010150,0.434000,-0.900900
0.363800,0.047150,-0.071510,0.000000,1.000000,0.000000
0.251500,0.722800,0.416900,0.101400,-0.539100,0.836100
-0.026060,0.047150,0.058440,0.000000,1.000000,0.000000
0.112700,0.621700,0.373400,0.020210,-0.488100,0.872500
-0.423700,0.092850,0.102700,0.000576,0.309200,0.951000
0.327600,0.047150,-0.247900,-0.000002,1.000000,-0.000004
0.278400,-0.563400,0.269600,-0.019000,0.253900,0.967100
0.388700,0.026530,-0.125300,-0.883100,-0.469300,0.000000
-0.420400,-0.647400,0.294200,-0.000018,0.248100,0.968700
0.032140,0.687700,0.412300,0.020730,-0.488900,0.872100
0.108400,0.046260,-0.134300,0.000000,-1.000000,0.000000
0.094930,0.047150,-0.058060,0.000000,1.000000,0.000000
-0.335200,0.047150,0.040510,0.000000,1.000000,0.000000
0.382400,0.038320,-0.256700,-0.882800,-0.469700,0.000000
-0.156000,0.791100,0.440500,0.000000,0.121200,-0.992600
-0.371000,0.046270,-0.062560,0.156600,-0.987700,0.000000
-0.259100,0.046260,-0.008789,0.000000,-1.000000,0.000000
0.220400,0.046260,0.116700,0.000000,-1.000000,0.000000
-0.039380,0.588900,0.358700,0.021090,-0.487800,0.872700
0.382800,0.035370,-0.444500,-0.866500,-0.465300,0.180900
0.198000,0.010680,0.190800,0.000027,0.470000,0.882700
0.292300,0.047150,-0.309300,-0.000016,1.000000,0.000008
0.061780,-0.008757,-0.550400,0.006885,0.361100,-0.932500
-0.432800,0.570100,0.342000,-0.128600,-0.510400,0.850300
0.108400,0.046260,-0.273200,0.000000,-1.000000,0.000000
-0.129100,0.047150,-0.353800,0.000000,1.000000,0.000000
-0.169400,0.047150,-0.259700,0.000000,1.000000,0.000000
0.361300,0.740300,0.416300,0.049390,-0.532500,0.845000
-0.111200,0.047150,-0.129800,0.000000,1.000000,0.000000
-0.169500,0.046260,-0.080480,0.000000,-1.000000,0.000000
-0.084320,0.046260,0.062900,0.000000,-1.000000,0.000000
-0.070860,0.047150,-0.416500,0.000000,1.000000,0.000000
-0.432600,-0.220400,-0.099950,-0.105600,-0.470300,0.876200
0.005304,0.786900,0.442300,-0.000004,-0.054490,0.998500
0.009779,0.045470,0.166500,0.000012,-0.959200,-0.282800
0.162200,0.577100,0.345200,-0.020690,0.488300,-0.872400
-0.435400,-0.593100,-0.322500,-1.000000,-0.004574,0.008141
-0.380400,0.044820,-0.344800,-0.780300,0.625400,0.000000
-0.129100,-0.011560,0.202200,0.000002,-0.031990,0.999500
-0.412000,-0.377500,-0.214700,0.170100,0.452100,-0.875600
-0.014120,0.002696,0.194100,0.000032,-0.470000,-0.882700
0.431200,-0.674600,-0.353800,0.132900,-0.516900,0.845700
-0.218700,0.046260,-0.277600,0.000000,-1.000000,0.000000
0.386200,-0.571200,0.271900,-0.015770,0.219200,0.975600
-0.259400,0.047150,-0.411800,0.000004,1.000000,0.000004
0.238300,0.782500,0.440300,-0.003090,0.019810,-0.999800
0.364200,0.544200,0.311800,-0.174500,0.325000,-0.929500
0.408700,-0.754500,-0.403100,-0.986100,-0.079920,0.145400
0.388700,0.026530,-0.322400,-0.883000,-0.469300,-0.000021
-0.209800,0.786900,0.441300,0.000000,-0.091460,0.995800
-0.408800,0.132400,0.072490,0.968000,0.109100,-0.226000
0.408700,-0.185400,-0.093910,-0.999900,0.004909,-0.008813
0.382300,0.040380,-0.023720,0.882600,0.470100,0.000067
0.412900,-0.141000,0.135300,-0.205800,-0.255800,-0.944600
0.426500,0.052450,0.052020,-0.071200,-0.488300,0.869700
-0.396700,0.000054,-0.471200,0.851100,-0.484800,0.201400
0.265200,0.047150,-0.003956,0.000008,1.000000,-0.000004
0.405500,-0.003311,-0.214900,0.899100,0.437600,-0.006087
-0.290400,0.026290,0.181500,0.000018,-0.470200,-0.882500
0.292100,0.815500,0.452000,0.001090,0.493200,-0.869900
0.417900,-0.510700,-0.262500,0.029550,-0.504100,0.863100
0.157500,0.707200,0.417100,-0.083200,0.398200,-0.913500
-0.160100,0.711700,0.427300,-0.122500,-0.348400,0.929300
-0.303900,0.046260,-0.318000,0.000000,-1.000000,0.000000
-0.409600,-0.010960,0.082330,-0.926800,-0.375500,0.000614
-0.435000,-0.544300,-0.307200,-0.806100,0.307400,-0.505700
-0.342700,-0.585400,-0.327900,0.000000,-0.696800,-0.717300
-0.209800,0.046260,-0.474800,0.000000,-1.000000,0.000000
-0.409900,-0.680800,-0.357700,0.270200,-0.508300,0.817700
-0.408400,-0.077850,0.139100,0.998900,0.002360,0.047840
-0.348300,0.610100,0.364100,-0.171700,-0.404800,0.898100
-0.241100,0.046260,-0.076000,0.000000,-1.000000,0.000000
0.211800,0.589700,0.351000,-0.020730,0.488000,-0.872600
0.091550,0.000000,0.195500,0.000067,-0.469100,-0.883100
0.005295,0.046260,-0.246300,0.000000,-1.000000,0.000000
-0.196300,0.046260,-0.174600,0.000000,-1.000000,0.000000
-0.178400,0.047150,-0.367200,0.000000,1.000000,0.000000
-0.393000,0.656600,0.375500,-0.161600,-0.425700,0.890300
-0.294900,-0.558300,0.255800,0.000000,0.954200,-0.299300
-0.429300,0.048000,0.023030,-0.020750,0.488900,-0.872100
0.433000,-0.111900,-0.039150,0.127300,-0.541500,0.831000
-0.435400,-0.741000,0.300400,-1.000000,-0.003296,-0.004633
0.390100,0.650200,0.365700,0.149900,-0.483300,0.862500
-0.227200,0.047150,0.076680,-0.000020,1.000000,0.000015
-0.268000,0.046260,-0.228300,0.000000,-1.000000,0.000000
0.283100,0.046260,-0.129800,0.000000,-1.000000,0.000000
-0.012610,0.047150,0.009149,0.000000,1.000000,0.000000
-0.012610,0.047150,-0.465800,0.000000,1.000000,0.000000
0.090430,0.046260,0.040500,0.000000,-1.000000,0.000000
-0.254400,0.750900,0.429200,-0.054880,-0.271700,0.960800
0.153200,0.046260,-0.040150,0.000000,-1.000000,0.000000
0.211400,0.046260,-0.470300,0.000000,-1.000000,0.000000
0.408900,-0.046620,0.134100,-0.978800,0.022970,0.203700
-0.456300,0.011760,0.089790,-1.000000,0.000000,0.000000
-0.102200,0.648100,0.391100,-0.020240,0.487700,-0.872800
0.417500,0.398800,0.219000,0.003640,0.486400,-0.873700
0.229300,0.046260,-0.210400,0.000000,-1.000000,0.000000
0.435300,-0.602500,0.277400,0.968100,0.072980,0.239900
0.409400,-0.010480,-0.031170,0.988500,0.141800,0.051910
0.153200,0.663300,0.393600,-0.020500,0.487800,-0.872700
0.346200,0.033680,0.168400,0.212000,0.435000,0.875100
0.027710,0.047150,-0.138700,0.000000,1.000000,0.000000
-0.254400,0.589200,0.361800,-0.020390,0.488400,-0.872400
0.407100,-0.006234,-0.415000,0.883000,0.469400,0.000000
0.086080,0.732500,0.432700,-0.058540,0.293500,-0.954200
0.422000,-0.297300,0.175700,-0.000029,-0.247300,-0.968900
-0.335200,0.046260,-0.228300,0.000000,-1.000000,0.000000
-0.386900,0.030900,-0.295600,0.882900,-0.469500,-0.000097
-0.230700,0.025420,0.182900,0.005918,0.501200,0.865300
-0.097750,0.791100,0.440500,0.000000,0.121200,-0.992600
0.435400,0.522600,0.300400,0.999600,-0.013640,0.025380
-0.035030,0.046260,-0.170100,0.000000,-1.000000,0.000000
-0.055180,0.632200,0.381100,-0.020250,0.487300,-0.873000
0.130800,0.045450,-0.521300,0.004276,0.697700,-0.716400
0.408800,-0.525900,0.255600,-0.999800,0.003014,0.017770
0.229400,0.644200,0.381100,-0.026310,0.481100,-0.876300
-0.408500,-0.458700,-0.255200,0.996300,0.040330,-0.075640
0.435500,-0.583800,-0.305300,0.932000,-0.178400,0.315600
-0.444400,-0.031730,-0.023170,-0.774100,0.105800,-0.624200
-0.093280,0.046260,-0.022230,0.000000,-1.000000,0.000000
0.063560,0.047150,0.085320,0.000000,1.000000,0.000000
0.314500,0.046260,-0.416500,0.000000,-1.000000,0.000000
-0.205300,0.047150,-0.111800,0.000000,1.000000,0.000000
0.159100,0.034410,0.178500,0.018570,0.477700,0.878300
0.435600,-0.669400,0.295500,0.975600,0.036900,0.216400
-0.242600,0.824500,0.477500,0.000000,0.865700,0.500600
0.435700,-0.036820,-0.003588,0.837800,0.243600,0.488600
0.135200,0.799200,0.469400,0.000000,-0.944600,0.328300
-0.012570,0.712500,0.425100,-0.020560,0.488200,-0.872500
-0.383400,0.573600,0.334800,-0.301200,-0.465300,0.832400
-0.420400,0.489300,0.296900,0.006898,-0.488000,0.872800
-0.312800,0.047150,-0.479300,0.000000,1.000000,0.000000
0.434900,-0.379100,0.222200,0.832700,0.169800,0.527000
0.180400,0.027970,-0.530400,0.004979,0.469200,-0.883100
0.193500,0.047150,-0.282100,0.000000,1.000000,0.000000
-0.133600,0.047150,-0.170100,0.000000,1.000000,0.000000
-0.191800,0.043860,-0.520400,-0.002752,-0.894600,0.446900
0.144200,0.046260,-0.241800,0.000000,-1.000000,0.000000
-0.241100,0.047150,-0.179000,0.000000,1.000000,0.000000
